time,data
760400000764.0,"[0.149, 0.0, 0.082]"
760800000768.0,"[0.149, 0.0, 0.082]"
770000000770.0,"[0.145, 0.0, -0.139]"
770400000774.0,"[0.145, 0.0, -0.139]"
770800000778.0,"[0.145, 0.0, -0.139]"
780000000780.0,"[0.158, 0.0, 0.049]"
780400000784.0,"[0.158, 0.0, 0.049]"
780800000788.0,"[0.158, 0.0, 0.049]"
790000000790.0,"[0.149, 0.121, -0.238]"
790400000794.0,"[0.149, 0.121, -0.238]"
790800000798.0,"[0.162, 0.12, -0.181]"
800000000800.0,"[0.169, 0.0, 0.123]"
800400000804.0,"[0.169, 0.0, 0.123]"
800800000808.0,"[0.163, 0.0, 0.213]"
810000000810.0,"[0.157, 0.0, -0.057]"
810400000814.0,"[0.157, 0.0, -0.057]"
810800000818.0,"[0.159, 0.0, 0.049]"
820000000820.0,"[0.159, 0.0, 0.049]"
820400000824.0,"[0.159, 0.0, 0.049]"
820800000828.0,"[0.116, 0.0, 0.025]"
830000000830.0,"[0.116, 0.0, 0.025]"
830400000834.0,"[0.116, 0.0, 0.025]"
830800000838.0,"[0.179, 0.0, 0.049]"
840000000840.0,"[0.179, 0.0, 0.049]"
840400000844.0,"[0.179, 0.0, 0.049]"
840800000848.0,"[0.179, 0.0, 0.049]"
850000000850.0,"[0.131, 0.0, -0.041]"
850400000854.0,"[0.131, 0.0, -0.041]"
850800000858.0,"[0.131, 0.0, -0.041]"
860000000860.0,"[0.145, 0.0, -0.016]"
860400000864.0,"[0.145, 0.0, -0.016]"
860800000868.0,"[0.145, 0.0, -0.016]"
870000000870.0,"[0.159, 0.0, -0.008]"
870400000874.0,"[0.159, 0.0, -0.008]"
870800000878.0,"[0.151, 0.0, 0.033]"
880000000880.0,"[0.156, 0.0, 0.025]"
880400000884.0,"[0.156, 0.0, 0.025]"
880800000888.0,"[0.15, 0.0, 0.033]"
890000000890.0,"[0.133, 0.0, -0.09]"
890400000894.0,"[0.133, 0.0, -0.09]"
890800000898.0,"[0.133, 0.0, -0.09]"
900000000900.0,"[0.149, 0.0, -0.016]"
900400000904.0,"[0.149, 0.0, -0.016]"
900800000908.0,"[0.149, 0.0, -0.016]"
910000000910.0,"[0.164, 0.0, 0.123]"
910400000914.0,"[0.164, 0.0, 0.123]"
910800000918.0,"[0.149, 0.0, 0.082]"
920000000920.0,"[0.149, 0.0, 0.082]"
920400000924.0,"[0.149, 0.0, 0.082]"
920800000928.0,"[0.129, 0.0, -0.074]"
930000000930.0,"[0.129, 0.0, -0.074]"
930400000934.0,"[0.129, 0.0, -0.074]"
930800000938.0,"[0.168, 0.0, 0.082]"
940000000940.0,"[0.168, 0.0, 0.082]"
940400000944.0,"[0.168, 0.0, 0.082]"
940800000948.0,"[0.139, 0.0, -0.041]"
950000000950.0,"[0.139, 0.0, -0.041]"
950400000954.0,"[0.139, 0.0, -0.041]"
950800000958.0,"[0.16, 0.0, -0.049]"
960000000960.0,"[0.16, 0.0, -0.049]"
960400000964.0,"[0.16, 0.0, -0.049]"
960800000968.0,"[0.152, 0.0, 0.008]"
970000000970.0,"[0.152, 0.0, 0.008]"
970400000974.0,"[0.152, 0.0, 0.008]"
970800000978.0,"[0.157, 0.0, 0.033]"
980000000980.0,"[0.157, 0.0, 0.033]"
980400000984.0,"[0.157, 0.0, 0.033]"
980800000988.0,"[0.15, 0.0, 0.074]"
990000000990.0,"[0.15, 0.0, 0.074]"
990400000994.0,"[0.15, 0.0, 0.074]"
990800000998.0,"[0.15, 0.0, 0.074]"
1000000001000.0,"[0.144, 0.0, -0.164]"
1000400001004.0,"[0.144, 0.0, -0.164]"
1000800001008.0,"[0.144, 0.0, -0.164]"
