time,data
1340400001344.0,"[0.161, 0.0, -0.046]"
1340800001348.0,"[0.161, 0.0, 0.01]"
1350000001350.0,"[0.161, 0.0, -0.027]"
1350400001354.0,"[0.16, 0.0, -0.018]"
1350800001358.0,"[0.16, 0.0, -0.009]"
1360000001360.0,"[0.161, 0.0, 0.052]"
1360400001364.0,"[0.161, 0.0, -0.059]"
1360800001368.0,"[0.16, 0.0, -0.017]"
1370000001370.0,"[0.161, 0.0, 0.012]"
1370400001374.0,"[0.16, 0.0, 0.011]"
1370800001378.0,"[0.161, 0.0, 0.019]"
1380000001380.0,"[0.161, 0.0, -0.022]"
1380400001384.0,"[0.161, 0.0, 0.041]"
1380800001388.0,"[0.161, 0.0, -0.016]"
1390000001390.0,"[0.161, 0.0, -0.027]"
1390400001394.0,"[0.161, 0.0, 0.034]"
1390800001398.0,"[0.16, 0.0, 0.022]"
1400000001400.0,"[0.162, 0.0, -0.005]"
1400400001404.0,"[0.161, 0.0, -0.003]"
1400800001408.0,"[0.161, 0.0, 0.005]"
1410000001410.0,"[0.155, 0.0, -0.01]"
1410400001414.0,"[0.155, 0.0, 0.03]"
1410800001418.0,"[0.152, 0.0, -0.02]"
1420000001420.0,"[0.153, 0.0, -0.027]"
1420400001424.0,"[0.153, 0.0, 0.001]"
1420800001428.0,"[0.153, 0.0, -0.007]"
1430000001430.0,"[0.153, 0.0, -0.023]"
1430400001434.0,"[0.148, 0.0, -0.085]"
1430800001438.0,"[0.15, 0.0, 0.039]"
1440000001440.0,"[0.154, 0.0, 0.058]"
1440400001444.0,"[0.153, 0.0, -0.038]"
1440800001448.0,"[0.159, 0.0, 0.012]"
1450000001450.0,"[0.159, 0.0, 0.001]"
1450400001454.0,"[0.159, 0.0, 0.015]"
1450800001458.0,"[0.149, 0.0, 0.003]"
1460000001460.0,"[0.158, 0.0, 0.014]"
1460400001464.0,"[0.153, 0.0, -0.041]"
1460800001468.0,"[0.155, 0.0, 0.049]"
1470000001470.0,"[0.162, 0.0, -0.086]"
1470400001474.0,"[0.158, 0.0, 0.15]"
1470800001478.0,"[0.161, 0.0, 0.094]"
1480000001480.0,"[0.148, 0.0, -0.022]"
1480400001484.0,"[0.156, 0.0, 0.037]"
1480800001488.0,"[0.162, 0.0, 0.062]"
1490000001490.0,"[0.147, 0.0, 0.018]"
1490400001494.0,"[0.155, 0.0, 0.083]"
1490800001498.0,"[0.157, 0.0, 0.068]"
1500000001500.0,"[0.153, 0.0, 0.074]"
1500400001504.0,"[0.153, 0.0, 0.037]"
1500800001508.0,"[0.152, 0.0, 0.095]"
1510000001510.0,"[0.15, 0.0, 0.046]"
1510400001514.0,"[0.15, 0.0, -0.014]"
1510800001518.0,"[0.147, 0.0, 0.11]"
1520000001520.0,"[0.146, 0.0, 0.058]"
1520400001524.0,"[0.143, 0.0, -0.0]"
1520800001528.0,"[0.144, 0.0, -0.028]"
1530000001530.0,"[0.143, 0.0, -0.067]"
1530400001534.0,"[0.139, 0.0, 0.071]"
1530800001538.0,"[0.141, 0.0, 0.018]"
1540000001540.0,"[0.142, 0.0, -0.021]"
1540400001544.0,"[0.143, 0.0, -0.006]"
1540800001548.0,"[0.143, 0.0, 0.018]"
1550000001550.0,"[0.141, 0.0, 0.004]"
1550400001554.0,"[0.131, 0.0, -0.001]"
1550800001558.0,"[0.147, 0.0, -0.028]"
1560000001560.0,"[0.142, 0.0, -0.009]"
1560400001564.0,"[0.143, 0.0, -0.005]"
1560800001568.0,"[0.143, 0.0, 0.014]"
1570000001570.0,"[0.143, 0.0, -0.016]"
1570400001574.0,"[0.144, 0.0, 0.003]"
1570800001578.0,"[0.14, 0.0, -0.007]"
1580000001580.0,"[0.143, 0.0, 0.015]"
1580400001584.0,"[0.143, 0.0, -0.012]"
1580800001588.0,"[0.138, 0.0, 0.0]"
1590000001590.0,"[0.144, 0.0, 0.006]"
1590400001594.0,"[0.141, 0.0, -0.004]"
1590800001598.0,"[0.141, 0.0, 0.031]"
1600000001600.0,"[0.142, 0.0, 0.05]"
