time,data
820000000820.0,"[0.4, 0.0, 0.083]"
820400000824.0,"[0.4, 0.0, 0.083]"
820800000828.0,"[0.4, 0.0, 0.083]"
830000000830.0,"[0.4, 0.0, 0.043]"
830400000834.0,"[0.4, 0.0, 0.043]"
830800000838.0,"[0.4, 0.0, 0.043]"
840000000840.0,"[0.4, 0.0, 0.043]"
840400000844.0,"[0.4, 0.0, 0.004]"
840800000848.0,"[0.4, 0.0, 0.004]"
850000000850.0,"[0.4, 0.0, -0.036]"
850400000854.0,"[0.4, 0.0, -0.076]"
850800000858.0,"[0.4, 0.0, -0.076]"
860000000860.0,"[0.4, 0.0, -0.116]"
860400000864.0,"[0.4, 0.0, -0.088]"
860800000868.0,"[0.4, 0.0, -0.088]"
870000000870.0,"[0.4, 0.0, -0.088]"
870400000874.0,"[0.4, 0.0, -0.048]"
870800000878.0,"[0.4, 0.0, -0.048]"
880000000880.0,"[0.4, 0.0, -0.008]"
880400000884.0,"[0.4, 0.0, -0.008]"
880800000888.0,"[0.4, 0.0, -0.008]"
890000000890.0,"[0.4, 0.0, -0.008]"
890400000894.0,"[0.4, 0.0, 0.032]"
890800000898.0,"[0.4, 0.0, 0.032]"
900000000900.0,"[0.4, 0.0, 0.032]"
900400000904.0,"[0.4, 0.0, 0.072]"
900800000908.0,"[0.4, 0.0, 0.072]"
910000000910.0,"[0.4, 0.0, 0.072]"
910400000914.0,"[0.4, 0.0, 0.112]"
910800000918.0,"[0.4, 0.0, 0.112]"
920000000920.0,"[0.4, 0.0, 0.112]"
920400000924.0,"[0.4, 0.0, 0.072]"
920800000928.0,"[0.4, 0.0, 0.072]"
930000000930.0,"[0.4, 0.0, 0.072]"
930400000934.0,"[0.4, 0.0, 0.032]"
930800000938.0,"[0.4, 0.0, -0.008]"
940000000940.0,"[0.4, 0.0, -0.008]"
940400000944.0,"[0.4, 0.0, -0.008]"
940800000948.0,"[0.4, 0.0, -0.008]"
950000000950.0,"[0.4, 0.0, -0.008]"
950400000954.0,"[0.4, 0.0, -0.048]"
950800000958.0,"[0.4, 0.0, -0.048]"
960000000960.0,"[0.4, 0.0, -0.048]"
960400000964.0,"[0.4, 0.0, -0.044]"
960800000968.0,"[0.4, 0.0, -0.044]"
970000000970.0,"[0.4, 0.0, -0.044]"
970400000974.0,"[0.4, 0.0, -0.005]"
970800000978.0,"[0.4, 0.0, -0.005]"
980000000980.0,"[0.4, 0.0, 0.034]"
980400000984.0,"[0.4, 0.0, 0.066]"
980800000988.0,"[0.4, 0.0, 0.026]"
990000000990.0,"[0.4, 0.0, 0.026]"
990400000994.0,"[0.4, 0.0, -0.014]"
990800000998.0,"[0.4, 0.0, -0.014]"
1000000001000.0,"[0.4, 0.0, -0.014]"
1000400001004.0,"[0.4, 0.0, -0.053]"
1000800001008.0,"[0.4, 0.0, -0.032]"
1010000001010.0,"[0.4, 0.0, -0.032]"
1010400001014.0,"[0.4, 0.0, 0.005]"
1010800001018.0,"[0.4, 0.0, 0.021]"
1020000001020.0,"[0.4, 0.0, 0.021]"
1020400001024.0,"[0.4, 0.0, 0.021]"
1020800001028.0,"[0.4, 0.0, 0.021]"
1030000001030.0,"[0.4, 0.0, 0.021]"
1030400001034.0,"[0.4, 0.0, -0.019]"
1030800001038.0,"[0.4, 0.0, -0.058]"
1040000001040.0,"[0.4, 0.0, -0.058]"
1040400001044.0,"[0.4, 0.0, -0.078]"
1040800001048.0,"[0.4, 0.0, -0.078]"
1050000001050.0,"[0.4, 0.0, -0.038]"
1050400001054.0,"[0.4, 0.0, -0.038]"
1050800001058.0,"[0.4, 0.0, -0.038]"
1060000001060.0,"[0.4, 0.0, -0.038]"
1060400001064.0,"[0.4, 0.0, 0.002]"
1060800001068.0,"[0.4, 0.0, 0.002]"
1070000001070.0,"[0.4, 0.0, 0.002]"
1070400001074.0,"[0.36, 0.0, 0.042]"
1070800001078.0,"[0.36, 0.0, 0.042]"
1080000001080.0,"[0.36, 0.0, 0.042]"
1080400001084.0,"[0.32, 0.0, 0.082]"
1080800001088.0,"[0.32, 0.0, 0.082]"
1090000001090.0,"[0.32, 0.0, 0.082]"
1090400001094.0,"[0.28, 0.0, 0.122]"
1090800001098.0,"[0.28, 0.0, 0.122]"
1100000001100.0,"[0.28, 0.0, 0.122]"
1100400001104.0,"[0.24, 0.0, 0.162]"
1100800001108.0,"[0.2, 0.0, 0.202]"
1110000001110.0,"[0.2, 0.0, 0.202]"
1110400001114.0,"[0.2, 0.0, 0.202]"
1110800001118.0,"[0.2, 0.0, 0.202]"
1120000001120.0,"[0.16, 0.0, 0.242]"
1120400001124.0,"[0.2, 0.0, 0.282]"
1120800001128.0,"[0.2, 0.0, 0.282]"
1130000001130.0,"[0.24, 0.0, 0.264]"
1130400001134.0,"[0.24, 0.0, 0.264]"
1130800001138.0,"[0.24, 0.0, 0.264]"
1140000001140.0,"[0.24, 0.0, 0.264]"
1140400001144.0,"[0.163, 0.0, 0.184]"
1140800001148.0,"[0.083, 0.0, 0.104]"
1150000001150.0,"[0.083, 0.0, 0.104]"
1150400001154.0,"[0.043, 0.0, 0.064]"
1150800001158.0,"[0.043, 0.0, 0.064]"
1160000001160.0,"[0.003, 0.0, 0.024]"
1160400001164.0,"[0.003, 0.0, 0.024]"
1160800001168.0,"[0.003, 0.0, 0.024]"
1170000001170.0,"[0.003, 0.0, 0.024]"
1170400001174.0,"[-0.016, 0.0, -0.016]"
1170800001178.0,"[-0.016, 0.0, -0.016]"
1180000001180.0,"[0.021, 0.0, -0.056]"
1180400001184.0,"[0.021, 0.0, -0.056]"
1180800001188.0,"[0.061, 0.0, -0.096]"
1190000001190.0,"[0.061, 0.0, -0.096]"
1190400001194.0,"[0.101, 0.0, -0.136]"
1190800001198.0,"[0.101, 0.0, -0.136]"
1200000001200.0,"[0.141, 0.0, -0.175]"
1200400001204.0,"[0.221, 0.0, -0.255]"
1200800001208.0,"[0.261, 0.0, -0.227]"
1210000001210.0,"[0.261, 0.0, -0.227]"
1210400001214.0,"[0.301, 0.0, -0.187]"
1210800001218.0,"[0.301, 0.0, -0.187]"
1220000001220.0,"[0.261, 0.0, -0.147]"
1220400001224.0,"[0.261, 0.0, -0.147]"
1220800001228.0,"[0.261, 0.0, -0.147]"
1230000001230.0,"[0.261, 0.0, -0.147]"
1230400001234.0,"[0.221, 0.0, -0.107]"
1230800001238.0,"[0.141, 0.0, -0.027]"
1240000001240.0,"[0.141, 0.0, -0.027]"
1240400001244.0,"[0.101, 0.0, 0.013]"
1240800001248.0,"[0.101, 0.0, 0.013]"
1250000001250.0,"[0.101, 0.0, 0.013]"
1250400001254.0,"[0.061, 0.0, 0.053]"
1250800001258.0,"[0.061, 0.0, 0.053]"
1260000001260.0,"[0.065, 0.0, 0.093]"
1260400001264.0,"[0.105, 0.0, 0.133]"
1260800001268.0,"[0.105, 0.0, 0.133]"
1270000001270.0,"[0.145, 0.0, 0.173]"
1270400001274.0,"[0.185, 0.0, 0.213]"
1270800001278.0,"[0.185, 0.0, 0.213]"
1280000001280.0,"[0.185, 0.0, 0.213]"
1280400001284.0,"[0.225, 0.0, 0.253]"
1280800001288.0,"[0.225, 0.0, 0.253]"
1290000001290.0,"[0.225, 0.0, 0.253]"
1290400001294.0,"[0.265, 0.0, 0.213]"
1290800001298.0,"[0.265, 0.0, 0.213]"
1300000001300.0,"[0.265, 0.0, 0.213]"
1300400001304.0,"[0.225, 0.0, 0.173]"
1300800001308.0,"[0.225, 0.0, 0.173]"
1310000001310.0,"[0.185, 0.0, 0.133]"
1310400001314.0,"[0.145, 0.0, 0.093]"
1310800001318.0,"[0.145, 0.0, 0.093]"
1320000001320.0,"[0.065, 0.0, 0.013]"
1320400001324.0,"[0.025, 0.0, -0.027]"
1320800001328.0,"[0.025, 0.0, -0.027]"
1330000001330.0,"[-0.015, 0.0, -0.067]"
1330400001334.0,"[-0.055, 0.0, -0.107]"
1330800001338.0,"[-0.135, 0.0, -0.187]"
1340000001340.0,"[-0.135, 0.0, -0.187]"
1340400001344.0,"[-0.135, 0.0, -0.187]"
1340800001348.0,"[-0.135, 0.0, -0.187]"
1350000001350.0,"[-0.135, 0.0, -0.187]"
1350400001354.0,"[-0.095, 0.0, -0.227]"
1350800001358.0,"[-0.015, 0.0, -0.3]"
1360000001360.0,"[0.025, 0.0, -0.269]"
1360400001364.0,"[0.065, 0.0, -0.229]"
1360800001368.0,"[0.065, 0.0, -0.229]"
1370000001370.0,"[0.092, 0.0, -0.189]"
1370400001374.0,"[0.092, 0.0, -0.189]"
1370800001378.0,"[0.092, 0.0, -0.189]"
1380000001380.0,"[0.052, 0.0, -0.149]"
1380400001384.0,"[0.052, 0.0, -0.149]"
1380800001388.0,"[0.052, 0.0, -0.149]"
1390000001390.0,"[0.012, 0.0, -0.109]"
1390400001394.0,"[0.012, 0.0, -0.109]"
1390800001398.0,"[0.012, 0.0, -0.109]"
1400000001400.0,"[0.012, 0.0, -0.109]"
1400400001404.0,"[-0.028, 0.0, -0.069]"
1400800001408.0,"[-0.028, 0.0, -0.069]"
1410000001410.0,"[-0.068, 0.0, -0.029]"
1410400001414.0,"[-0.068, 0.0, -0.029]"
1410800001418.0,"[-0.068, 0.0, -0.029]"
1420000001420.0,"[-0.068, 0.0, -0.029]"
1420400001424.0,"[-0.108, 0.0, 0.011]"
1420800001428.0,"[-0.108, 0.0, 0.011]"
1430000001430.0,"[-0.148, 0.0, 0.051]"
1430400001434.0,"[-0.148, 0.0, 0.051]"
1430800001438.0,"[-0.148, 0.0, 0.051]"
1440000001440.0,"[-0.108, 0.0, 0.091]"
1440400001444.0,"[-0.108, 0.0, 0.091]"
1440800001448.0,"[-0.108, 0.0, 0.091]"
1450000001450.0,"[-0.068, 0.0, 0.131]"
1450400001454.0,"[-0.068, 0.0, 0.131]"
1450800001458.0,"[-0.068, 0.0, 0.131]"
1460000001460.0,"[-0.068, 0.0, 0.131]"
1460400001464.0,"[-0.028, 0.0, 0.144]"
1460800001468.0,"[-0.028, 0.0, 0.144]"
1470000001470.0,"[-0.028, 0.0, 0.144]"
1470400001474.0,"[0.012, 0.0, 0.104]"
1470800001478.0,"[0.052, 0.0, 0.064]"
1480000001480.0,"[0.064, 0.0, 0.024]"
1480400001484.0,"[0.104, 0.0, -0.016]"
1480800001488.0,"[0.104, 0.0, -0.016]"
1490000001490.0,"[0.117, 0.0, -0.056]"
1490400001494.0,"[0.157, 0.0, -0.096]"
1490800001498.0,"[0.157, 0.0, -0.096]"
1500000001500.0,"[0.197, 0.0, -0.136]"
1500400001504.0,"[0.237, 0.0, -0.176]"
1500800001508.0,"[0.237, 0.0, -0.176]"
1510000001510.0,"[0.237, 0.0, -0.176]"
1510400001514.0,"[0.197, 0.0, -0.136]"
1510800001518.0,"[0.197, 0.0, -0.136]"
1520000001520.0,"[0.157, 0.0, -0.096]"
1520400001524.0,"[0.117, 0.0, -0.056]"
1520800001528.0,"[0.117, 0.0, -0.056]"
