time,data
1360400001364.0,"[-0.086, 0.076, -0.591]"
1360800001368.0,"[-0.086, 0.076, -0.591]"
1370000001370.0,"[-0.086, 0.076, -0.591]"
1370400001374.0,"[0.174, 0.0, -0.271]"
1370800001378.0,"[0.174, 0.0, -0.271]"
1380000001380.0,"[0.104, 0.173, -0.0]"
1380400001384.0,"[0.104, 0.173, -0.0]"
1380800001388.0,"[0.104, 0.173, -0.0]"
1390000001390.0,"[0.127, 0.104, 0.32]"
1390400001394.0,"[0.174, 0.126, 0.197]"
1390800001398.0,"[0.174, 0.126, 0.197]"
1400000001400.0,"[0.201, 0.0, 0.107]"
1400400001404.0,"[0.201, 0.0, 0.107]"
1400800001408.0,"[0.201, 0.0, 0.107]"
1410000001410.0,"[0.201, 0.0, 0.107]"
1410400001414.0,"[0.166, 0.0, -0.213]"
1410800001418.0,"[0.166, 0.0, -0.213]"
1420000001420.0,"[0.166, 0.0, -0.213]"
1420400001424.0,"[0.0, 0.0, 0.0]"
1420800001428.0,"[0.0, 0.0, 0.0]"
1430000001430.0,"[0.0, 0.0, 0.0]"
1430400001434.0,"[0.0, 0.0, 0.0]"
1430800001438.0,"[0.0, 0.0, 0.0]"
1440000001440.0,"[0.0, 0.0, 0.0]"
1440400001444.0,"[0.0, 0.0, 0.0]"
1440800001448.0,"[0.0, 0.0, 0.0]"
1450000001450.0,"[0.0, 0.0, 0.0]"
1450400001454.0,"[0.0, 0.0, 0.0]"
1450800001458.0,"[0.0, 0.0, 0.0]"
1460000001460.0,"[0.0, 0.0, 0.0]"
1460400001464.0,"[0.0, 0.0, 0.0]"
1460800001468.0,"[0.0, 0.0, 0.0]"
1470000001470.0,"[0.0, 0.0, 0.0]"
1470400001474.0,"[0.0, 0.0, 0.0]"
1470800001478.0,"[0.0, 0.0, 0.0]"
1480000001480.0,"[0.0, 0.0, 0.0]"
1480400001484.0,"[0.0, 0.0, 0.0]"
1480800001488.0,"[0.0, 0.0, 0.0]"
1490000001490.0,"[0.0, 0.0, 0.0]"
1490400001494.0,"[0.0, 0.0, 0.0]"
1490800001498.0,"[0.0, 0.0, 0.0]"
1500000001500.0,"[0.0, 0.0, 0.0]"
1500400001504.0,"[0.0, 0.0, 0.0]"
1500800001508.0,"[0.0, 0.0, 0.0]"
1510000001510.0,"[0.0, 0.0, 0.0]"
1510400001514.0,"[0.0, 0.0, 0.0]"
1510800001518.0,"[0.0, 0.0, 0.0]"
1520000001520.0,"[0.0, 0.0, 0.0]"
1520400001524.0,"[0.0, 0.0, 0.0]"
1520800001528.0,"[0.0, 0.0, 0.0]"
1530000001530.0,"[0.0, 0.0, 0.0]"
