time,data
320400000324.0,"{'position': [13.586, -3.967, 1.521], 'velocity': [0.017, 0.173, 0.451]}"
320800000328.0,"{'position': [13.586, -3.915, 1.656], 'velocity': [-0.007, 0.174, 0.451]}"
330000000330.0,"{'position': [13.583, -3.88, 1.746], 'velocity': [-0.023, 0.172, 0.451]}"
330400000334.0,"{'position': [13.559, -3.794, 1.961], 'velocity': [-0.071, 0.192, 0.345]}"
330800000338.0,"{'position': [13.534, -3.738, 2.065], 'velocity': [-0.091, 0.183, 0.345]}"
340000000340.0,"{'position': [13.514, -3.702, 2.133], 'velocity': [-0.103, 0.177, 0.345]}"
340400000344.0,"{'position': [13.475, -3.646, 2.211], 'velocity': [-0.084, 0.113, 0.041]}"
340800000348.0,"{'position': [13.441, -3.601, 2.227], 'velocity': [-0.086, 0.112, 0.041]}"
350000000350.0,"{'position': [13.423, -3.578, 2.235], 'velocity': [-0.086, 0.111, 0.041]}"
350400000354.0,"{'position': [13.382, -3.527, 2.261], 'velocity': [-0.104, 0.127, 0.066]}"
350800000358.0,"{'position': [13.34, -3.477, 2.288], 'velocity': [-0.107, 0.125, 0.066]}"
360000000360.0,"{'position': [13.318, -3.452, 2.301], 'velocity': [-0.109, 0.123, 0.066]}"
360400000364.0,"{'position': [13.277, -3.407, 2.299], 'velocity': [-0.094, 0.104, -0.074]}"
360800000368.0,"{'position': [13.24, -3.364, 2.27], 'velocity': [-0.091, 0.107, -0.074]}"
370000000370.0,"{'position': [13.222, -3.343, 2.255], 'velocity': [-0.089, 0.108, -0.074]}"
370400000374.0,"{'position': [13.182, -3.293, 2.248], 'velocity': [-0.1, 0.124, -0.016]}"
370800000378.0,"{'position': [13.142, -3.243, 2.242], 'velocity': [-0.1, 0.125, -0.016]}"
380000000380.0,"{'position': [13.122, -3.218, 2.239], 'velocity': [-0.099, 0.125, -0.016]}"
380400000384.0,"{'position': [13.09, -3.177, 2.216], 'velocity': [-0.079, 0.104, -0.057]}"
380800000388.0,"{'position': [13.059, -3.135, 2.193], 'velocity': [-0.077, 0.106, -0.057]}"
390000000390.0,"{'position': [13.036, -3.103, 2.175], 'velocity': [-0.075, 0.107, -0.057]}"
390400000394.0,"{'position': [13.009, -3.063, 2.176], 'velocity': [-0.099, 0.144, 0.033]}"
390800000398.0,"{'position': [12.969, -3.006, 2.189], 'velocity': [-0.101, 0.143, 0.033]}"
400000000400.0,"{'position': [12.949, -2.977, 2.196], 'velocity': [-0.102, 0.142, 0.033]}"
400400000404.0,"{'position': [12.914, -2.929, 2.219], 'velocity': [-0.089, 0.119, 0.057]}"
400800000408.0,"{'position': [12.877, -2.882, 2.242], 'velocity': [-0.092, 0.117, 0.057]}"
410000000410.0,"{'position': [12.859, -2.859, 2.253], 'velocity': [-0.093, 0.116, 0.057]}"
