time,data
720400000724.0,"[0.22, 0.0, -0.016]"
720800000728.0,"[0.22, 0.0, -0.014]"
730000000730.0,"[0.22, 0.0, -0.025]"
730400000734.0,"[0.22, 0.0, 0.155]"
730800000738.0,"[0.22, 0.0, -0.005]"
740000000740.0,"[0.22, 0.0, 0.004]"
740400000744.0,"[0.22, 0.0, 0.018]"
740800000748.0,"[0.22, 0.0, 0.019]"
750000000750.0,"[0.22, 0.0, 0.027]"
750400000754.0,"[0.22, 0.0, 0.025]"
750800000758.0,"[0.22, 0.0, 0.019]"
760000000760.0,"[0.22, 0.0, 0.022]"
760400000764.0,"[0.22, 0.0, -0.003]"
760800000768.0,"[0.22, 0.0, -0.01]"
770000000770.0,"[0.22, 0.0, -0.024]"
770400000774.0,"[0.22, 0.0, -0.072]"
770800000778.0,"[0.22, 0.0, -0.081]"
780000000780.0,"[0.22, 0.0, -0.083]"
780400000784.0,"[0.22, 0.0, -0.054]"
780800000788.0,"[0.22, 0.0, 0.17]"
790000000790.0,"[0.22, 0.0, -0.078]"
790400000794.0,"[0.22, 0.0, -0.131]"
790800000798.0,"[0.22, 0.0, 0.141]"
800000000800.0,"[0.22, 0.0, 0.144]"
800400000804.0,"[0.22, 0.0, -0.149]"
800800000808.0,"[0.22, 0.0, -0.123]"
810000000810.0,"[0.22, 0.0, 0.161]"
810400000814.0,"[0.22, 0.0, -0.086]"
810800000818.0,"[0.22, 0.0, -0.14]"
820000000820.0,"[0.22, 0.0, 0.104]"
820400000824.0,"[0.22, 0.0, 0.104]"
820800000828.0,"[0.22, 0.0, -0.273]"
830000000830.0,"[0.22, 0.0, -0.274]"
830400000834.0,"[0.22, 0.0, 0.081]"
830800000838.0,"[0.22, 0.0, 0.082]"
840000000840.0,"[0.22, 0.0, 0.054]"
840400000844.0,"[0.22, 0.0, 0.021]"
840800000848.0,"[0.22, 0.0, 0.006]"
850000000850.0,"[0.22, 0.0, -0.005]"
850400000854.0,"[0.22, 0.0, -0.017]"
850800000858.0,"[0.22, 0.0, -0.019]"
860000000860.0,"[0.22, 0.0, -0.068]"
860400000864.0,"[0.22, 0.0, -0.14]"
860800000868.0,"[0.22, 0.0, -0.111]"
870000000870.0,"[0.22, 0.0, -0.111]"
870400000874.0,"[0.22, 0.0, -0.144]"
870800000878.0,"[0.22, 0.0, -0.178]"
880000000880.0,"[0.22, 0.0, -0.161]"
880400000884.0,"[0.22, 0.0, -0.037]"
880800000888.0,"[0.22, 0.0, -0.011]"
890000000890.0,"[0.22, 0.0, -0.025]"
890400000894.0,"[0.22, 0.0, -0.112]"
890800000898.0,"[0.22, 0.0, -0.08]"
900000000900.0,"[0.22, 0.0, -0.071]"
900400000904.0,"[0.22, 0.0, 0.021]"
900800000908.0,"[0.22, 0.0, 0.035]"
910000000910.0,"[0.22, 0.0, 0.107]"
910400000914.0,"[0.22, 0.0, 0.08]"
910800000918.0,"[0.22, 0.0, 0.056]"
920000000920.0,"[0.22, 0.0, 0.057]"
920400000924.0,"[0.22, 0.0, 0.096]"
920800000928.0,"[0.22, 0.0, 0.075]"
930000000930.0,"[0.22, 0.0, 0.083]"
930400000934.0,"[0.22, 0.0, 0.086]"
930800000938.0,"[0.22, 0.0, 0.097]"
940000000940.0,"[0.22, 0.0, 0.065]"
940400000944.0,"[0.22, 0.0, 0.062]"
940800000948.0,"[0.22, 0.0, 0.083]"
950000000950.0,"[0.22, 0.0, 0.056]"
950400000954.0,"[0.22, 0.0, 0.078]"
950800000958.0,"[0.22, 0.0, 0.062]"
960000000960.0,"[0.22, 0.0, 0.064]"
960400000964.0,"[0.22, 0.0, 0.064]"
960800000968.0,"[0.22, 0.0, 0.058]"
970000000970.0,"[0.22, 0.0, 0.06]"
970400000974.0,"[0.22, 0.0, 0.054]"
970800000978.0,"[0.22, 0.0, 0.076]"
980000000980.0,"[0.22, 0.0, 0.081]"
980400000984.0,"[0.22, 0.0, 0.072]"
980800000988.0,"[0.22, 0.0, 0.056]"
990000000990.0,"[0.22, 0.0, -0.057]"
990400000994.0,"[0.22, 0.0, -0.056]"
990800000998.0,"[0.22, 0.0, 0.082]"
1000000001000.0,"[0.22, 0.0, -0.026]"
1000400001004.0,"[0.22, 0.0, -0.038]"
1000800001008.0,"[0.22, 0.0, -0.019]"
1010000001010.0,"[0.22, 0.0, 0.087]"
1010400001014.0,"[0.22, 0.0, -0.021]"
1010800001018.0,"[0.22, 0.0, -0.016]"
1020000001020.0,"[0.22, 0.0, -0.014]"
1020400001024.0,"[0.22, 0.0, -0.019]"
1020800001028.0,"[0.22, 0.0, -0.021]"
1030000001030.0,"[0.22, 0.0, 0.136]"
1030400001034.0,"[0.22, 0.0, -0.023]"
1030800001038.0,"[0.22, 0.0, -0.04]"
1040000001040.0,"[0.22, 0.0, -0.038]"
1040400001044.0,"[0.22, 0.0, -0.029]"
1040800001048.0,"[0.22, 0.0, -0.021]"
1050000001050.0,"[0.22, 0.0, 0.111]"
1050400001054.0,"[0.22, 0.0, -0.034]"
1050800001058.0,"[0.22, 0.0, -0.036]"
1060000001060.0,"[0.22, 0.0, 0.098]"
1060400001064.0,"[0.22, 0.0, -0.062]"
1060800001068.0,"[0.22, 0.0, -0.056]"
1070000001070.0,"[0.22, 0.0, 0.038]"
1070400001074.0,"[0.22, 0.0, -0.057]"
1070800001078.0,"[0.22, 0.0, 0.02]"
1080000001080.0,"[0.22, 0.0, 0.023]"
1080400001084.0,"[0.22, 0.0, 0.027]"
1080800001088.0,"[0.22, 0.0, -0.113]"
1090000001090.0,"[0.22, 0.0, 0.025]"
1090400001094.0,"[0.22, 0.0, 0.027]"
1090800001098.0,"[0.22, 0.0, 0.02]"
1100000001100.0,"[0.22, 0.0, 0.026]"
1100400001104.0,"[0.22, 0.0, 0.029]"
1100800001108.0,"[0.22, 0.0, -0.19]"
1110000001110.0,"[0.22, 0.0, 0.054]"
1110400001114.0,"[0.22, 0.0, 0.105]"
1110800001118.0,"[0.22, 0.0, 0.11]"
1120000001120.0,"[0.22, 0.0, 0.102]"
1120400001124.0,"[0.22, 0.0, 0.082]"
1120800001128.0,"[0.22, 0.0, -0.474]"
1130000001130.0,"[0.22, 0.0, 0.018]"
1130400001134.0,"[0.22, 0.0, 0.101]"
1130800001138.0,"[0.22, 0.0, 0.066]"
1140000001140.0,"[0.22, 0.0, 0.076]"
1140400001144.0,"[0.22, 0.0, 0.061]"
1140800001148.0,"[0.22, 0.0, 0.048]"
1150000001150.0,"[0.22, 0.0, 0.02]"
1150400001154.0,"[0.22, 0.0, 0.022]"
1150800001158.0,"[0.22, 0.0, -0.024]"
1160000001160.0,"[0.22, 0.0, -0.028]"
1160400001164.0,"[0.22, 0.0, -0.07]"
1160800001168.0,"[0.22, 0.0, -0.212]"
1170000001170.0,"[0.22, 0.0, -0.352]"
1170400001174.0,"[0.22, 0.0, -0.684]"
1170800001178.0,"[0.22, 0.0, -0.702]"
1180000001180.0,"[0.22, 0.0, -0.264]"
1180400001184.0,"[0.22, 0.0, -0.101]"
1180800001188.0,"[0.22, 0.0, 0.193]"
1190000001190.0,"[0.22, 0.0, 0.218]"
1190400001194.0,"[0.22, 0.0, 0.173]"
1190800001198.0,"[0.22, 0.0, 0.065]"
1200000001200.0,"[0.22, 0.0, 0.166]"
1200400001204.0,"[0.22, 0.0, 0.179]"
1200800001208.0,"[0.22, 0.0, 0.062]"
1210000001210.0,"[0.22, 0.0, 0.055]"
1210400001214.0,"[0.22, 0.0, 0.163]"
1210800001218.0,"[0.22, 0.0, 0.116]"
1220000001220.0,"[0.22, 0.0, 0.088]"
1220400001224.0,"[0.22, 0.0, 0.141]"
1220800001228.0,"[0.22, 0.0, 0.073]"
1230000001230.0,"[0.22, 0.0, 0.121]"
1230400001234.0,"[0.22, 0.0, 0.089]"
1230800001238.0,"[0.22, 0.0, 0.103]"
1240000001240.0,"[0.22, 0.0, 0.115]"
1240400001244.0,"[0.22, 0.0, 0.159]"
1240800001248.0,"[0.22, 0.0, 0.107]"
1250000001250.0,"[0.22, 0.0, 0.104]"
1250400001254.0,"[0.22, 0.0, 0.13]"
1250800001258.0,"[0.22, 0.0, 0.156]"
1260000001260.0,"[0.22, 0.0, 0.16]"
1260400001264.0,"[0.22, 0.0, 0.143]"
1260800001268.0,"[0.22, 0.0, 0.117]"
1270000001270.0,"[0.22, 0.0, 0.098]"
1270400001274.0,"[0.22, 0.0, 0.097]"
1270800001278.0,"[0.22, 0.0, 0.103]"
1280000001280.0,"[0.22, 0.0, 0.086]"
1280400001284.0,"[0.22, 0.0, 0.169]"
1280800001288.0,"[0.22, 0.0, 0.127]"
1290000001290.0,"[0.22, 0.0, 0.131]"
1290400001294.0,"[0.22, 0.0, 0.055]"
1290800001298.0,"[0.22, 0.0, 0.025]"
1300000001300.0,"[0.22, 0.0, 0.019]"
1300400001304.0,"[0.22, 0.0, 0.031]"
1300800001308.0,"[0.22, 0.0, 0.015]"
1310000001310.0,"[0.22, 0.0, -0.006]"
1310400001314.0,"[0.22, 0.0, 0.04]"
1310800001318.0,"[0.22, 0.0, 0.045]"
1320000001320.0,"[0.22, 0.0, 0.038]"
1320400001324.0,"[0.22, 0.0, 0.028]"
1320800001328.0,"[0.22, 0.0, 0.009]"
1330000001330.0,"[0.22, 0.0, 0.022]"
1330400001334.0,"[0.22, 0.0, 0.03]"
1330800001338.0,"[0.22, 0.0, 0.039]"
1340000001340.0,"[0.22, 0.0, 0.021]"
1340400001344.0,"[0.22, 0.0, 0.03]"
1340800001348.0,"[0.22, 0.0, 0.056]"
1350000001350.0,"[0.22, 0.0, 0.059]"
1350400001354.0,"[0.22, 0.0, 0.05]"
1350800001358.0,"[0.22, 0.0, 0.055]"
1360000001360.0,"[0.22, 0.0, 0.074]"
1360400001364.0,"[0.22, 0.0, 0.072]"
1360800001368.0,"[0.22, 0.0, 0.063]"
1370000001370.0,"[0.22, 0.0, 0.059]"
1370400001374.0,"[0.22, 0.0, 0.086]"
1370800001378.0,"[0.22, 0.0, 0.089]"
1380000001380.0,"[0.22, 0.0, 0.084]"
1380400001384.0,"[0.22, 0.0, 0.099]"
1380800001388.0,"[0.22, 0.0, -0.466]"
1390000001390.0,"[0.22, 0.0, 0.046]"
1390400001394.0,"[0.22, 0.0, 0.223]"
1390800001398.0,"[0.22, 0.0, -0.552]"
1400000001400.0,"[0.22, 0.0, -0.657]"
1400400001404.0,"[0.22, 0.0, 0.315]"
1400800001408.0,"[0.22, 0.0, 0.33]"
1410000001410.0,"[0.22, 0.0, 0.33]"
1410400001414.0,"[0.22, 0.0, -0.675]"
1410800001418.0,"[0.22, 0.0, 0.356]"
1420000001420.0,"[0.22, 0.0, 0.36]"
1420400001424.0,"[0.22, 0.0, -0.619]"
1420800001428.0,"[0.22, 0.0, 0.333]"
1430000001430.0,"[0.22, 0.0, 0.35]"
1430400001434.0,"[0.22, 0.0, -0.726]"
1430800001438.0,"[0.22, 0.0, -0.762]"
1440000001440.0,"[0.22, 0.0, -1.988]"
1440400001444.0,"[0.22, 0.0, -1.862]"
1440800001448.0,"[0.22, 0.0, -1.431]"
1450000001450.0,"[0.22, 0.0, -1.066]"
1450400001454.0,"[0.22, 0.0, -0.585]"
1450800001458.0,"[0.22, 0.0, -0.467]"
1460000001460.0,"[0.22, 0.0, -0.416]"
1460400001464.0,"[0.22, 0.0, -0.337]"
1460800001468.0,"[0.22, 0.0, 0.213]"
1470000001470.0,"[0.22, 0.0, 0.191]"
1470400001474.0,"[0.22, 0.0, -0.321]"
1470800001478.0,"[0.22, 0.0, 0.168]"
1480000001480.0,"[0.22, 0.0, 0.156]"
1480400001484.0,"[0.22, 0.0, 0.14]"
1480800001488.0,"[0.22, 0.0, -0.242]"
1490000001490.0,"[0.22, 0.0, -0.225]"
1490400001494.0,"[0.22, 0.0, 0.143]"
1490800001498.0,"[0.22, 0.0, 0.107]"
1500000001500.0,"[0.22, 0.0, -0.1]"
