time,data
280800000288.0,"[0.164, 0.0, 0.055]"
290000000290.0,"[0.164, 0.0, 0.055]"
290400000294.0,"[0.162, 0.0, -0.028]"
290800000298.0,"[0.164, 0.0, 0.028]"
300000000300.0,"[0.164, 0.0, 0.028]"
300400000304.0,"[0.163, 0.0, -0.044]"
300800000308.0,"[0.159, 0.0, 0.048]"
310000000310.0,"[0.159, 0.0, -0.024]"
310400000314.0,"[0.161, 0.0, 0.069]"
310800000318.0,"[0.163, 0.0, -0.012]"
320000000320.0,"[0.163, 0.0, -0.071]"
320400000324.0,"[0.164, 0.0, 0.013]"
320800000328.0,"[0.162, 0.0, 0.005]"
330000000330.0,"[0.162, 0.0, 0.058]"
330400000334.0,"[0.159, 0.0, -0.053]"
330800000338.0,"[0.163, 0.0, 0.075]"
340000000340.0,"[0.163, 0.0, 0.027]"
340400000344.0,"[0.163, 0.0, 0.076]"
340800000348.0,"[0.164, 0.0, -0.023]"
350000000350.0,"[0.164, 0.0, -0.044]"
350400000354.0,"[0.165, 0.0, 0.109]"
350800000358.0,"[0.162, 0.0, -0.104]"
360000000360.0,"[0.162, 0.0, -0.035]"
360400000364.0,"[0.162, 0.0, 0.097]"
360800000368.0,"[0.162, 0.0, -0.028]"
370000000370.0,"[0.162, 0.0, -0.05]"
370400000374.0,"[0.163, 0.0, -0.043]"
370800000378.0,"[0.163, 0.0, 0.018]"
380000000380.0,"[0.162, 0.0, -0.022]"
380400000384.0,"[0.163, 0.0, -0.033]"
380800000388.0,"[0.162, 0.0, -0.055]"
390000000390.0,"[0.163, 0.0, 0.096]"
390400000394.0,"[0.163, 0.0, -0.026]"
390800000398.0,"[0.157, 0.0, -0.048]"
400000000400.0,"[0.165, 0.0, 0.033]"
400400000404.0,"[0.162, 0.0, 0.074]"
400800000408.0,"[0.162, 0.0, -0.099]"
410000000410.0,"[0.16, 0.0, 0.052]"
410400000414.0,"[0.163, 0.0, 0.035]"
410800000418.0,"[0.162, 0.0, -0.041]"
420000000420.0,"[0.162, 0.0, -0.033]"
420400000424.0,"[0.162, 0.0, -0.047]"
420800000428.0,"[0.164, 0.0, -0.005]"
430000000430.0,"[0.161, 0.0, 0.061]"
430400000434.0,"[0.162, 0.0, -0.021]"
430800000438.0,"[0.163, 0.0, -0.045]"
440000000440.0,"[0.161, 0.0, 0.055]"
440400000444.0,"[0.162, 0.0, -0.037]"
440800000448.0,"[0.157, 0.0, -0.012]"
450000000450.0,"[0.155, 0.0, -0.074]"
450400000454.0,"[0.155, 0.0, 0.04]"
450800000458.0,"[0.155, 0.0, -0.067]"
460000000460.0,"[0.157, 0.0, 0.0]"
460400000464.0,"[0.162, 0.0, -0.039]"
460800000468.0,"[0.162, 0.0, 0.083]"
470000000470.0,"[0.162, 0.0, 0.002]"
470400000474.0,"[0.161, 0.0, -0.019]"
470800000478.0,"[0.162, 0.0, 0.058]"
480000000480.0,"[0.163, 0.0, 0.086]"
480400000484.0,"[0.162, 0.0, -0.097]"
480800000488.0,"[0.162, 0.0, 0.082]"
490000000490.0,"[0.163, 0.0, 0.067]"
490400000494.0,"[0.155, 0.0, -0.082]"
490800000498.0,"[0.157, 0.0, 0.027]"
500000000500.0,"[0.157, 0.0, 0.027]"
500400000504.0,"[0.155, 0.0, -0.007]"
500800000508.0,"[0.155, 0.0, -0.039]"
510000000510.0,"[0.163, 0.0, 0.043]"
510400000514.0,"[0.162, 0.0, 0.054]"
510800000518.0,"[0.156, 0.0, -0.048]"
520000000520.0,"[0.155, 0.0, -0.049]"
520400000524.0,"[0.163, 0.0, 0.103]"
520800000528.0,"[0.162, 0.0, -0.049]"
530000000530.0,"[0.155, 0.0, 0.024]"
530400000534.0,"[0.156, 0.0, 0.04]"
530800000538.0,"[0.156, 0.0, -0.033]"
540000000540.0,"[0.155, 0.0, -0.017]"
540400000544.0,"[0.156, 0.0, 0.036]"
540800000548.0,"[0.156, 0.0, -0.005]"
550000000550.0,"[0.154, 0.0, 0.038]"
550400000554.0,"[0.155, 0.0, -0.047]"
550800000558.0,"[0.155, 0.0, 0.062]"
560000000560.0,"[0.156, 0.0, 0.057]"
560400000564.0,"[0.156, 0.0, 0.023]"
560800000568.0,"[0.156, 0.0, -0.066]"
570000000570.0,"[0.155, 0.0, 0.03]"
570400000574.0,"[0.156, 0.0, 0.044]"
570800000578.0,"[0.161, 0.0, -0.031]"
580000000580.0,"[0.161, 0.0, -0.031]"
580400000584.0,"[0.161, 0.0, 0.078]"
580800000588.0,"[0.161, 0.0, -0.058]"
590000000590.0,"[0.161, 0.0, -0.058]"
590400000594.0,"[0.162, 0.0, 0.02]"
590800000598.0,"[0.161, 0.0, 0.06]"
600000000600.0,"[0.159, 0.0, -0.03]"
600400000604.0,"[0.161, 0.0, -0.054]"
600800000608.0,"[0.161, 0.0, 0.051]"
610000000610.0,"[0.16, 0.0, 0.01]"
610400000614.0,"[0.159, 0.0, -0.016]"
610800000618.0,"[0.162, 0.0, 0.002]"
620000000620.0,"[0.161, 0.0, -0.006]"
620400000624.0,"[0.162, 0.0, 0.057]"
620800000628.0,"[0.161, 0.0, -0.034]"
630000000630.0,"[0.161, 0.0, -0.034]"
630400000634.0,"[0.16, 0.0, 0.0]"
630800000638.0,"[0.158, 0.0, 0.012]"
640000000640.0,"[0.161, 0.0, 0.009]"
640400000644.0,"[0.161, 0.0, 0.0]"
640800000648.0,"[0.161, 0.0, 0.012]"
650000000650.0,"[0.159, 0.0, 0.008]"
650400000654.0,"[0.161, 0.0, -0.003]"
650800000658.0,"[0.16, 0.0, -0.06]"
660000000660.0,"[0.155, 0.0, -0.085]"
660400000664.0,"[0.153, 0.0, 0.034]"
660800000668.0,"[0.157, 0.0, -0.101]"
670000000670.0,"[0.157, 0.0, -0.08]"
670400000674.0,"[0.161, 0.0, 0.107]"
670800000678.0,"[0.158, 0.0, 0.004]"
680000000680.0,"[0.158, 0.0, -0.001]"
680400000684.0,"[0.16, 0.0, -0.023]"
680800000688.0,"[0.153, 0.0, 0.018]"
690000000690.0,"[0.152, 0.0, 0.102]"
690400000694.0,"[0.153, 0.0, -0.038]"
690800000698.0,"[0.158, 0.0, -0.023]"
700000000700.0,"[0.155, 0.0, 0.118]"
700400000704.0,"[0.156, 0.0, 0.013]"
700800000708.0,"[0.159, 0.0, 0.053]"
710000000710.0,"[0.159, 0.0, 0.039]"
710400000714.0,"[0.161, 0.0, 0.153]"
710800000718.0,"[0.161, 0.0, -0.052]"
720000000720.0,"[0.142, 0.0, -0.048]"
720400000724.0,"[0.156, 0.0, 0.049]"
720800000728.0,"[0.147, 0.0, 0.095]"
730000000730.0,"[0.148, 0.0, 0.086]"
730400000734.0,"[0.146, 0.0, -0.04]"
730800000738.0,"[0.151, 0.0, 0.098]"
740000000740.0,"[0.149, 0.0, 0.134]"
740400000744.0,"[0.146, 0.0, -0.021]"
740800000748.0,"[0.147, 0.0, -0.008]"
750000000750.0,"[0.142, 0.0, 0.022]"
750400000754.0,"[0.153, 0.0, 0.055]"
750800000758.0,"[0.149, 0.0, -0.097]"
760000000760.0,"[0.149, 0.0, 0.034]"
760400000764.0,"[0.148, 0.0, -0.07]"
760800000768.0,"[0.148, 0.0, 0.041]"
770000000770.0,"[0.15, 0.0, -0.082]"
770400000774.0,"[0.149, 0.0, 0.036]"
770800000778.0,"[0.148, 0.0, 0.012]"
780000000780.0,"[0.151, 0.0, -0.013]"
780400000784.0,"[0.151, 0.0, 0.015]"
780800000788.0,"[0.151, 0.0, 0.006]"
790000000790.0,"[0.149, 0.0, 0.014]"
790400000794.0,"[0.151, 0.0, -0.013]"
790800000798.0,"[0.15, 0.0, 0.01]"
800000000800.0,"[0.149, 0.0, 0.014]"
800400000804.0,"[0.151, 0.0, -0.01]"
800800000808.0,"[0.151, 0.0, -0.086]"
810000000810.0,"[0.149, 0.0, 0.044]"
810400000814.0,"[0.15, 0.0, -0.021]"
810800000818.0,"[0.148, 0.0, 0.015]"
820000000820.0,"[0.15, 0.0, 0.026]"
820400000824.0,"[0.149, 0.0, -0.087]"
820800000828.0,"[0.15, 0.0, 0.069]"
830000000830.0,"[0.151, 0.0, 0.022]"
830400000834.0,"[0.149, 0.0, 0.07]"
830800000838.0,"[0.15, 0.0, -0.106]"
840000000840.0,"[0.149, 0.0, -0.034]"
840400000844.0,"[0.149, 0.0, 0.047]"
840800000848.0,"[0.151, 0.0, 0.014]"
850000000850.0,"[0.15, 0.0, 0.052]"
850400000854.0,"[0.15, 0.0, 0.044]"
850800000858.0,"[0.15, 0.0, 0.006]"
860000000860.0,"[0.15, 0.0, 0.006]"
860400000864.0,"[0.15, 0.0, 0.013]"
860800000868.0,"[0.151, 0.0, 0.018]"
870000000870.0,"[0.15, 0.0, 0.01]"
870400000874.0,"[0.15, 0.0, 0.072]"
870800000878.0,"[0.15, 0.0, -0.086]"
880000000880.0,"[0.15, 0.0, 0.011]"
880400000884.0,"[0.15, 0.0, -0.046]"
880800000888.0,"[0.15, 0.0, 0.001]"
890000000890.0,"[0.149, 0.0, 0.053]"
890400000894.0,"[0.151, 0.0, -0.077]"
890800000898.0,"[0.15, 0.0, -0.003]"
900000000900.0,"[0.149, 0.0, 0.009]"
900400000904.0,"[0.149, 0.0, 0.005]"
900800000908.0,"[0.15, 0.0, 0.003]"
910000000910.0,"[0.15, 0.0, 0.012]"
910400000914.0,"[0.148, 0.0, 0.037]"
910800000918.0,"[0.151, 0.0, -0.014]"
920000000920.0,"[0.149, 0.0, -0.076]"
920400000924.0,"[0.15, 0.0, -0.003]"
920800000928.0,"[0.149, 0.0, -0.01]"
930000000930.0,"[0.151, 0.0, -0.085]"
930400000934.0,"[0.15, 0.0, -0.03]"
930800000938.0,"[0.15, 0.0, 0.048]"
940000000940.0,"[0.15, 0.0, -0.079]"
940400000944.0,"[0.151, 0.0, 0.027]"
940800000948.0,"[0.151, 0.0, -0.058]"
950000000950.0,"[0.149, 0.0, 0.05]"
950400000954.0,"[0.15, 0.0, -0.049]"
950800000958.0,"[0.151, 0.0, 0.027]"
960000000960.0,"[0.151, 0.0, 0.027]"
960400000964.0,"[0.149, 0.0, -0.005]"
960800000968.0,"[0.146, 0.0, 0.005]"
970000000970.0,"[0.149, 0.0, -0.029]"
970400000974.0,"[0.15, 0.0, -0.022]"
970800000978.0,"[0.148, 0.0, 0.0]"
980000000980.0,"[0.151, 0.0, -0.008]"
980400000984.0,"[0.15, 0.0, 0.013]"
980800000988.0,"[0.15, 0.0, -0.089]"
990000000990.0,"[0.15, 0.0, 0.029]"
990400000994.0,"[0.152, 0.0, 0.028]"
990800000998.0,"[0.149, 0.0, -0.002]"
1000000001000.0,"[0.149, 0.0, 0.005]"
1000400001004.0,"[0.15, 0.0, -0.004]"
1000800001008.0,"[0.15, 0.0, 0.025]"
1010000001010.0,"[0.148, 0.0, 0.002]"
1010400001014.0,"[0.151, 0.0, -0.086]"
1010800001018.0,"[0.151, 0.0, 0.0]"
1020000001020.0,"[0.151, 0.0, 0.068]"
1020400001024.0,"[0.151, 0.0, -0.017]"
1020800001028.0,"[0.151, 0.0, -0.004]"
1030000001030.0,"[0.149, 0.0, 0.029]"
1030400001034.0,"[0.151, 0.0, 0.025]"
1030800001038.0,"[0.151, 0.0, -0.088]"
1040000001040.0,"[0.148, 0.0, 0.054]"
1040400001044.0,"[0.152, 0.0, 0.067]"
1040800001048.0,"[0.15, 0.0, -0.106]"
1050000001050.0,"[0.149, 0.0, -0.037]"
1050400001054.0,"[0.151, 0.0, 0.047]"
1050800001058.0,"[0.151, 0.0, -0.007]"
1060000001060.0,"[0.15, 0.0, -0.065]"
1060400001064.0,"[0.15, 0.0, 0.004]"
1060800001068.0,"[0.151, 0.0, 0.017]"
1070000001070.0,"[0.151, 0.0, 0.017]"
1070400001074.0,"[0.15, 0.0, -0.019]"
1070800001078.0,"[0.149, 0.0, 0.017]"
1080000001080.0,"[0.149, 0.0, 0.023]"
1080400001084.0,"[0.149, 0.0, 0.048]"
1080800001088.0,"[0.152, 0.0, 0.049]"
1090000001090.0,"[0.15, 0.0, 0.012]"
1090400001094.0,"[0.149, 0.0, -0.011]"
1090800001098.0,"[0.151, 0.0, -0.054]"
1100000001100.0,"[0.15, 0.0, 0.034]"
1100400001104.0,"[0.151, 0.0, 0.026]"
1100800001108.0,"[0.15, 0.0, -0.078]"
1110000001110.0,"[0.15, 0.0, 0.011]"
1110400001114.0,"[0.15, 0.0, 0.034]"
1110800001118.0,"[0.148, 0.0, -0.012]"
1120000001120.0,"[0.148, 0.0, -0.012]"
1120400001124.0,"[0.149, 0.0, 0.006]"
1120800001128.0,"[0.15, 0.0, 0.003]"
1130000001130.0,"[0.15, 0.0, -0.058]"
1130400001134.0,"[0.149, 0.0, -0.023]"
1130800001138.0,"[0.151, 0.0, -0.001]"
1140000001140.0,"[0.151, 0.0, -0.001]"
1140400001144.0,"[0.151, 0.0, 0.013]"
1140800001148.0,"[0.151, 0.0, 0.038]"
1150000001150.0,"[0.151, 0.0, 0.038]"
1150400001154.0,"[0.15, 0.0, -0.06]"
1150800001158.0,"[0.15, 0.0, -0.034]"
1160000001160.0,"[0.149, 0.0, 0.05]"
1160400001164.0,"[0.152, 0.0, 0.042]"
1160800001168.0,"[0.151, 0.0, -0.102]"
1170000001170.0,"[0.152, 0.0, 0.055]"
1170400001174.0,"[0.15, 0.0, 0.002]"
1170800001178.0,"[0.151, 0.0, -0.013]"
1180000001180.0,"[0.151, 0.0, -0.003]"
1180400001184.0,"[0.151, 0.0, 0.027]"
1180800001188.0,"[0.15, 0.0, -0.123]"
1190000001190.0,"[0.15, 0.0, -0.123]"
1190400001194.0,"[0.15, 0.0, 0.094]"
1190800001198.0,"[0.151, 0.0, -0.06]"
1200000001200.0,"[0.149, 0.0, -0.063]"
1200400001204.0,"[0.151, 0.0, 0.073]"
1200800001208.0,"[0.151, 0.0, -0.043]"
1210000001210.0,"[0.15, 0.0, 0.062]"
1210400001214.0,"[0.149, 0.0, -0.003]"
1210800001218.0,"[0.15, 0.0, 0.01]"
1220000001220.0,"[0.15, 0.0, -0.067]"
1220400001224.0,"[0.15, 0.0, 0.086]"
1220800001228.0,"[0.153, 0.0, -0.041]"
1230000001230.0,"[0.152, 0.0, 0.095]"
1230400001234.0,"[0.152, 0.0, 0.014]"
1230800001238.0,"[0.155, 0.0, 0.024]"
1240000001240.0,"[0.152, 0.0, -0.002]"
1240400001244.0,"[0.155, 0.0, -0.015]"
1240800001248.0,"[0.148, 0.0, 0.007]"
1250000001250.0,"[0.149, 0.0, 0.036]"
1250400001254.0,"[0.148, 0.0, 0.02]"
1250800001258.0,"[0.148, 0.0, 0.07]"
1260000001260.0,"[0.148, 0.0, 0.07]"
1260400001264.0,"[0.147, 0.0, 0.066]"
1260800001268.0,"[0.145, 0.0, 0.003]"
1270000001270.0,"[0.141, 0.0, 0.019]"
1270400001274.0,"[0.143, 0.0, 0.012]"
1270800001278.0,"[0.12, 0.0, -0.001]"
1280000001280.0,"[0.146, 0.0, 0.006]"
1280400001284.0,"[0.142, 0.0, -0.006]"
1280800001288.0,"[0.142, 0.0, -0.007]"
1290000001290.0,"[0.14, 0.0, -0.005]"
1290400001294.0,"[0.144, 0.0, 0.003]"
1290800001298.0,"[0.144, 0.0, -0.004]"
1300000001300.0,"[0.143, 0.0, -0.002]"
1300400001304.0,"[0.143, 0.0, 0.001]"
1300800001308.0,"[0.141, 0.0, -0.009]"
1310000001310.0,"[0.143, 0.0, -0.008]"
1310400001314.0,"[0.143, 0.0, 0.006]"
1310800001318.0,"[0.143, 0.0, 0.003]"
1320000001320.0,"[0.142, 0.0, -0.005]"
1320400001324.0,"[0.142, 0.0, -0.008]"
1320800001328.0,"[0.14, 0.0, 0.016]"
1330000001330.0,"[0.141, 0.0, 0.009]"
1330400001334.0,"[0.143, 0.0, -0.006]"
1330800001338.0,"[0.143, 0.0, -0.006]"
1340000001340.0,"[0.143, 0.0, -0.006]"
1340400001344.0,"[0.142, 0.0, 0.005]"
1340800001348.0,"[0.144, 0.0, 0.0]"
1350000001350.0,"[0.144, 0.0, 0.0]"
1350400001354.0,"[0.146, 0.0, -0.002]"
1350800001358.0,"[0.144, 0.0, -0.015]"
1360000001360.0,"[0.144, 0.0, -0.015]"
1360400001364.0,"[0.142, 0.0, 0.02]"
1360800001368.0,"[0.143, 0.0, 0.033]"
1370000001370.0,"[0.144, 0.0, 0.059]"
1370400001374.0,"[0.143, 0.0, 0.002]"
1370800001378.0,"[0.143, 0.0, -0.014]"
1380000001380.0,"[0.144, 0.0, -0.09]"
1380400001384.0,"[0.144, 0.0, 0.025]"
1380800001388.0,"[0.14, 0.0, 0.022]"
1390000001390.0,"[0.144, 0.0, 0.036]"
1390400001394.0,"[0.144, 0.0, -0.003]"
1390800001398.0,"[0.147, 0.0, 0.002]"
1400000001400.0,"[0.147, 0.0, 0.002]"
1400400001404.0,"[0.147, 0.0, -0.002]"
1400800001408.0,"[0.143, 0.0, -0.016]"
1410000001410.0,"[0.143, 0.0, -0.016]"
1410400001414.0,"[0.147, 0.0, 0.024]"
1410800001418.0,"[0.141, 0.0, -0.1]"
1420000001420.0,"[0.13, 0.0, 0.047]"
1420400001424.0,"[0.132, 0.0, 0.057]"
1420800001428.0,"[0.147, 0.0, 0.016]"
1430000001430.0,"[0.142, 0.0, -0.015]"
1430400001434.0,"[0.143, 0.0, -0.087]"
1430800001438.0,"[0.148, 0.0, 0.097]"
1440000001440.0,"[0.142, 0.0, 0.068]"
1440400001444.0,"[0.144, 0.0, -0.037]"
1440800001448.0,"[0.146, 0.0, 0.053]"
1450000001450.0,"[0.146, 0.0, 0.053]"
1450400001454.0,"[0.147, 0.0, 0.004]"
1450800001458.0,"[0.146, 0.0, -0.019]"
1460000001460.0,"[0.143, 0.0, 0.059]"
1460400001464.0,"[0.144, 0.0, -0.037]"
1460800001468.0,"[0.146, 0.0, 0.024]"
1470000001470.0,"[0.144, 0.0, 0.002]"
1470400001474.0,"[0.142, 0.0, 0.055]"
1470800001478.0,"[0.144, 0.0, -0.079]"
1480000001480.0,"[0.144, 0.0, -0.079]"
1480400001484.0,"[0.144, 0.0, 0.045]"
1480800001488.0,"[0.152, 0.0, -0.039]"
1490000001490.0,"[0.152, 0.0, -0.039]"
1490400001494.0,"[0.15, 0.0, 0.062]"
1490800001498.0,"[0.149, 0.0, -0.089]"
1500000001500.0,"[0.149, 0.0, 0.021]"
1500400001504.0,"[0.15, 0.0, 0.046]"
1500800001508.0,"[0.15, 0.0, -0.07]"
1510000001510.0,"[0.141, 0.0, 0.043]"
1510400001514.0,"[0.145, 0.0, -0.006]"
1510800001518.0,"[0.148, 0.0, -0.002]"
1520000001520.0,"[0.143, 0.0, 0.011]"
1520400001524.0,"[0.144, 0.0, -0.051]"
1520800001528.0,"[0.144, 0.0, -0.017]"
1530000001530.0,"[0.147, 0.0, 0.048]"
1530400001534.0,"[0.147, 0.0, 0.031]"
1530800001538.0,"[0.144, 0.0, -0.053]"
1540000001540.0,"[0.143, 0.0, 0.044]"
1540400001544.0,"[0.144, 0.0, -0.007]"
1540800001548.0,"[0.143, 0.0, -0.057]"
1550000001550.0,"[0.144, 0.0, 0.005]"
1550400001554.0,"[0.142, 0.0, 0.011]"
1550800001558.0,"[0.143, 0.0, -0.028]"
1560000001560.0,"[0.122, 0.0, -0.0]"
1560400001564.0,"[0.146, 0.0, 0.023]"
1560800001568.0,"[0.144, 0.0, -0.025]"
1570000001570.0,"[0.143, 0.0, 0.004]"
1570400001574.0,"[0.145, 0.0, 0.001]"
1570800001578.0,"[0.144, 0.0, 0.015]"
1580000001580.0,"[0.144, 0.0, 0.012]"
1580400001584.0,"[0.144, 0.0, 0.024]"
1580800001588.0,"[0.147, 0.0, -0.051]"
1590000001590.0,"[0.137, 0.0, -0.122]"
1590400001594.0,"[0.143, 0.0, 0.003]"
1590800001598.0,"[0.145, 0.0, -0.069]"
1600000001600.0,"[0.147, 0.0, -0.045]"
1600400001604.0,"[0.146, 0.0, 0.074]"
1600800001608.0,"[0.147, 0.0, -0.086]"
1610000001610.0,"[0.146, 0.0, -0.083]"
1610400001614.0,"[0.138, 0.0, 0.082]"
1610800001618.0,"[0.141, 0.0, 0.114]"
1620000001620.0,"[0.147, 0.0, -0.038]"
1620400001624.0,"[0.149, 0.0, -0.196]"
1620800001628.0,"[0.155, 0.0, -0.198]"
1630000001630.0,"[0.151, 0.0, -0.158]"
1630400001634.0,"[0.126, 0.0, 0.09]"
1630800001638.0,"[0.145, 0.0, 0.204]"
1640000001640.0,"[0.145, 0.0, 0.178]"
1640400001644.0,"[0.148, 0.0, 0.076]"
1640800001648.0,"[0.142, 0.0, 0.201]"
1650000001650.0,"[0.132, 0.0, 0.201]"
1650400001654.0,"[0.136, 0.0, 0.059]"
1650800001658.0,"[0.139, 0.0, 0.054]"
1660000001660.0,"[0.138, 0.0, 0.028]"
1660400001664.0,"[0.116, 0.0, 0.024]"
1660800001668.0,"[0.101, 0.0, -0.019]"
1670000001670.0,"[0.151, 0.0, 0.06]"
1670400001674.0,"[0.124, 0.0, 0.095]"
1670800001678.0,"[0.152, 0.0, 0.01]"
1680000001680.0,"[0.132, 0.0, 0.146]"
1680400001684.0,"[0.131, 0.0, 0.06]"
1680800001688.0,"[0.081, 0.0, 0.083]"
1690000001690.0,"[0.152, 0.0, 0.115]"
1690400001694.0,"[0.165, 0.0, 0.018]"
1690800001698.0,"[0.099, 0.0, 0.132]"
1700000001700.0,"[0.136, 0.0, 0.104]"
1700400001704.0,"[0.131, 0.0, 0.048]"
1700800001708.0,"[0.049, 0.0, -0.008]"
1710000001710.0,"[0.153, 0.0, 0.022]"
1710400001714.0,"[0.064, 0.0, -0.019]"
1710800001718.0,"[0.099, 0.0, 0.079]"
1720000001720.0,"[0.112, 0.0, 0.204]"
1720400001724.0,"[0.138, 0.0, 0.077]"
1720800001728.0,"[0.111, 0.0, 0.124]"
1730000001730.0,"[0.117, 0.0, 0.157]"
1730400001734.0,"[0.113, 0.0, 0.2]"
1730800001738.0,"[0.118, 0.0, 0.054]"
1740000001740.0,"[0.104, 0.0, -0.051]"
1740400001744.0,"[0.128, 0.0, 0.051]"
1740800001748.0,"[0.116, 0.0, 0.045]"
1750000001750.0,"[0.125, 0.0, 0.095]"
1750400001754.0,"[0.105, 0.0, 0.037]"
1750800001758.0,"[0.117, 0.0, 0.013]"
1760000001760.0,"[0.116, 0.0, 0.044]"
1760400001764.0,"[0.113, 0.0, 0.026]"
1760800001768.0,"[0.119, 0.0, -0.039]"
1770000001770.0,"[0.106, 0.0, 0.026]"
1770400001774.0,"[0.127, 0.0, -0.091]"
1770800001778.0,"[0.143, 0.0, 0.147]"
1780000001780.0,"[0.09, 0.0, 0.032]"
1780400001784.0,"[0.147, 0.0, -0.073]"
1780800001788.0,"[0.104, 0.0, -0.078]"
1790000001790.0,"[0.128, 0.0, 0.071]"
1790400001794.0,"[0.114, 0.0, 0.081]"
1790800001798.0,"[0.127, 0.0, 0.02]"
1800000001800.0,"[0.119, 0.0, 0.015]"
1800400001804.0,"[0.123, 0.0, 0.002]"
1800800001808.0,"[0.128, 0.0, 0.013]"
1810000001810.0,"[0.105, 0.0, 0.006]"
1810400001814.0,"[0.123, 0.0, 0.009]"
1810800001818.0,"[0.114, 0.0, -0.1]"
1820000001820.0,"[0.112, 0.0, -0.04]"
1820400001824.0,"[0.104, 0.0, 0.152]"
1820800001828.0,"[0.123, 0.0, 0.007]"
1830000001830.0,"[0.109, 0.0, -0.002]"
1830400001834.0,"[0.123, 0.0, -0.128]"
1830800001838.0,"[0.112, 0.0, 0.022]"
1840000001840.0,"[0.122, 0.0, 0.098]"
1840400001844.0,"[0.125, 0.0, -0.102]"
1840800001848.0,"[0.112, 0.0, 0.046]"
1850000001850.0,"[0.106, 0.0, 0.049]"
1850400001854.0,"[0.108, 0.0, -0.001]"
1850800001858.0,"[0.106, 0.0, -0.083]"
1860000001860.0,"[0.114, 0.0, -0.094]"
1860400001864.0,"[0.123, 0.0, 0.091]"
1860800001868.0,"[0.142, 0.0, -0.025]"
1870000001870.0,"[0.142, 0.0, -0.025]"
1870400001874.0,"[0.138, 0.0, 0.001]"
1870800001878.0,"[0.16, 0.0, -0.044]"
1880000001880.0,"[0.101, 0.0, 0.026]"
1880400001884.0,"[0.118, 0.0, -0.013]"
1880800001888.0,"[0.117, 0.0, 0.134]"
1890000001890.0,"[0.123, 0.0, 0.054]"
1890400001894.0,"[0.11, 0.0, -0.056]"
1890800001898.0,"[0.118, 0.0, 0.098]"
1900000001900.0,"[0.112, 0.0, 0.026]"
1900400001904.0,"[0.13, 0.0, -0.012]"
1900800001908.0,"[0.12, 0.0, 0.111]"
1910000001910.0,"[0.119, 0.0, 0.2]"
1910400001914.0,"[0.129, 0.0, 0.043]"
1910800001918.0,"[0.12, 0.0, -0.168]"
1920000001920.0,"[0.12, 0.0, -0.168]"
1920400001924.0,"[0.135, 0.0, -0.125]"
1920800001928.0,"[0.114, 0.0, -0.018]"
1930000001930.0,"[0.13, 0.0, 0.084]"
1930400001934.0,"[0.108, 0.0, 0.05]"
1930800001938.0,"[0.114, 0.0, -0.006]"
1940000001940.0,"[0.117, 0.0, -0.056]"
1940400001944.0,"[0.13, 0.0, 0.008]"
1940800001948.0,"[0.101, 0.0, 0.006]"
1950000001950.0,"[0.137, 0.0, -0.015]"
