time,data
330800000338.0,"{'position': [11.864, -3.866, 1.937], 'velocity': [-0.08, 0.205, -0.042]}"
340000000340.0,"{'position': [11.849, -3.825, 1.929], 'velocity': [-0.078, 0.206, -0.044]}"
340400000344.0,"{'position': [11.818, -3.743, 1.939], 'velocity': [-0.075, 0.207, 0.192]}"
340800000348.0,"{'position': [11.775, -3.642, 2.005], 'velocity': [-0.092, 0.2, 0.03]}"
350000000350.0,"{'position': [11.766, -3.622, 2.002], 'velocity': [-0.093, 0.2, -0.03]}"
350400000354.0,"{'position': [11.73, -3.541, 1.981], 'velocity': [-0.089, 0.201, -0.052]}"
350800000358.0,"{'position': [11.695, -3.46, 1.97], 'velocity': [-0.086, 0.203, -0.014]}"
360000000360.0,"{'position': [11.678, -3.42, 1.97], 'velocity': [-0.086, 0.203, -0.001]}"
360400000364.0,"{'position': [11.644, -3.339, 1.967], 'velocity': [-0.085, 0.203, -0.011]}"
360800000368.0,"{'position': [11.61, -3.258, 1.963], 'velocity': [-0.084, 0.203, -0.01]}"
370000000370.0,"{'position': [11.593, -3.217, 1.958], 'velocity': [-0.084, 0.204, -0.021]}"
370400000374.0,"{'position': [11.56, -3.135, 1.949], 'velocity': [-0.082, 0.204, -0.036]}"
370800000378.0,"{'position': [11.528, -3.053, 1.937], 'velocity': [-0.079, 0.205, -0.023]}"
380000000380.0,"{'position': [11.504, -2.992, 1.928], 'velocity': [-0.078, 0.206, -0.039]}"
380400000384.0,"{'position': [11.481, -2.93, 1.949], 'velocity': [-0.08, 0.205, 0.08]}"
380800000388.0,"{'position': [11.441, -2.828, 1.927], 'velocity': [-0.078, 0.206, -0.074]}"
390000000390.0,"{'position': [11.425, -2.786, 1.925], 'velocity': [-0.075, 0.207, 0.046]}"
390400000394.0,"{'position': [11.402, -2.725, 1.944], 'velocity': [-0.079, 0.205, 0.069]}"
390800000398.0,"{'position': [11.361, -2.622, 1.934], 'velocity': [-0.08, 0.205, -0.097]}"
400000000400.0,"{'position': [11.354, -2.602, 1.922], 'velocity': [-0.078, 0.206, -0.124]}"
400400000404.0,"{'position': [11.324, -2.519, 1.92], 'velocity': [-0.075, 0.207, 0.033]}"
400800000408.0,"{'position': [11.285, -2.416, 1.949], 'velocity': [-0.08, 0.205, 0.053]}"
410000000410.0,"{'position': [11.277, -2.396, 1.935], 'velocity': [-0.081, 0.204, -0.14]}"
410400000414.0,"{'position': [11.246, -2.313, 1.928], 'velocity': [-0.076, 0.206, 0.041]}"
410800000418.0,"{'position': [11.215, -2.231, 1.946], 'velocity': [-0.08, 0.205, 0.035]}"
420000000420.0,"{'position': [11.199, -2.19, 1.952], 'velocity': [-0.081, 0.204, 0.031]}"
420400000424.0,"{'position': [11.16, -2.087, 1.896], 'velocity': [-0.074, 0.207, -0.156]}"
420800000428.0,"{'position': [11.138, -2.025, 1.902], 'velocity': [-0.071, 0.208, 0.03]}"
430000000430.0,"{'position': [11.124, -1.983, 1.907], 'velocity': [-0.072, 0.208, 0.023]}"
430400000434.0,"{'position': [11.095, -1.9, 1.907], 'velocity': [-0.073, 0.208, -0.014]}"
